index,resp,emg,eda,pzt
3903,568,507,655,236
3904,569,510,656,217
3905,569,509,656,203
3906,570,507,657,193
3907,571,508,657,189
3908,573,509,658,188
3909,575,506,658,192
3910,575,512,659,200
3911,576,508,658,211
3912,577,512,658,226
3913,579,506,658,242
3914,580,506,658,259
3915,582,509,657,274
3916,582,510,656,289
3917,583,505,656,303
3918,583,508,655,316
3919,582,508,655,325
3920,581,509,655,333
3921,579,507,654,344
3922,577,513,653,363
3923,575,504,652,398
3924,574,508,652,457
3925,573,508,650,547
3926,573,508,648,669
3927,574,509,644,816
3928,575,511,640,973
3929,576,508,637,977
3930,576,504,635,977
3931,577,504,635,978
3932,578,508,635,978
3933,579,508,635,978
3934,580,510,636,978
3935,581,504,637,978
3936,583,510,638,978
3937,585,508,638,978
3938,588,504,639,978
3939,590,508,640,978
3940,592,511,641,977
3941,593,510,641,978
3942,595,508,642,977
3943,597,509,642,977
3944,599,508,643,977
3945,600,511,643,858
3946,600,512,644,653
3947,601,506,645,462
3948,600,509,647,295
3949,600,509,648,161
3950,600,510,652,63
3951,599,506,655,4
3952,598,509,658,0
3953,598,508,660,0
3954,597,510,663,28
3955,596,508,664,89
3956,595,510,664,167
3957,595,511,662,249
3958,594,511,661,335
3959,594,510,659,412
3960,594,509,657,480
3961,593,508,655,533
3962,593,505,653,571
3963,593,505,650,590
3964,594,508,649,593
3965,594,504,647,583
3966,595,511,647,561
3967,595,507,646,527
3968,595,508,647,487
3969,595,511,646,445
3970,596,509,647,400
3971,596,510,648,357
3972,596,511,649,316
3973,597,508,650,281
3974,595,509,651,251
3975,592,506,652,226
3976,589,510,653,209
3977,587,508,654,197
3978,584,508,655,191
3979,583,508,655,190
3980,583,510,655,195
3981,583,509,656,202
3982,582,510,656,215
3983,581,509,655,230
3984,580,507,655,247
3985,579,508,655,263
3986,576,511,655,279
3987,574,510,654,294
3988,569,509,654,305
3989,565,510,653,315
3990,560,509,653,322
3991,554,509,652,326
3992,548,507,652,331
3993,543,500,651,342
3994,537,510,651,364
3995,532,509,650,407
3996,529,507,649,477
3997,526,507,647,577
3998,523,513,646,705
3999,519,508,642,853
4000,517,510,638,977
4001,515,508,635,977
4002,512,507,633,977
4003,511,507,633,977
4004,509,511,633,978
4005,508,509,633,978
4006,508,508,635,977
4007,508,508,635,978
4008,508,510,636,977
4009,508,509,636,977
4010,510,505,637,977
4011,511,512,638,977
4012,512,509,639,977
4013,512,506,639,977
4014,512,509,639,977
4015,512,508,639,919
4016,511,508,641,719
4017,508,508,642,522
4018,504,507,643,343
4019,500,508,645,189
4020,495,508,649,68
4021,489,511,652,0
4022,482,509,655,0
4023,476,509,657,0
4024,469,511,659,0
4025,463,508,660,0
4026,457,508,662,43
4027,451,509,661,127
4028,446,508,661,219
4029,440,510,659,312
4030,434,510,657,401
4031,430,504,655,478
4032,424,511,653,539
4033,420,508,650,585
4034,415,511,648,611
4035,412,507,646,620
4036,408,507,644,614
4037,404,508,643,594
4038,400,508,643,563
4039,396,507,642,524
4040,393,508,643,480
4041,391,508,643,434
4042,390,506,645,386
4043,387,510,645,343
4044,383,510,647,304
4045,379,507,647,271
4046,375,509,649,244
4047,373,507,649,224
4048,371,508,651,211
4049,369,507,651,202
4050,366,508,652,199
4051,363,509,652,201
4052,361,508,653,208
4053,360,507,653,217
4054,359,509,653,229
4055,359,509,653,243
4056,357,511,653,258
4057,354,509,652,270
4058,350,508,652,279
4059,347,506,652,287
4060,343,507,652,296
4061,338,510,651,305
4062,333,511,651,324
4063,329,511,650,357
4064,325,508,649,415
4065,322,510,647,504
4066,320,512,646,628
4067,318,510,643,778
4068,318,511,639,944
4069,318,508,635,977
4070,318,508,633,977
4071,319,508,632,977
4072,319,510,632,977
4073,320,507,632,978
4074,320,509,632,978
4075,321,505,632,978
4076,322,510,634,978
4077,325,509,634,977
4078,327,509,635,977
4079,331,507,636,977
4080,334,509,636,977
4081,338,511,637,977
4082,342,503,638,977
4083,346,511,638,977
4084,350,510,639,977
4085,353,508,639,785
4086,356,509,640,580
4087,359,511,641,392
4088,361,509,643,233
4089,362,506,646,107
4090,363,513,650,19
4091,364,507,653,0
4092,365,509,656,0
4093,366,508,657,0
4094,367,508,659,18
4095,368,508,659,85
4096,369,509,659,167
4097,371,508,658,257
4098,371,508,657,344
4099,373,508,655,425
4100,374,509,653,493
4101,374,510,650,546
4102,375,508,648,583
4103,376,508,646,600
4104,376,510,644,602
4105,377,508,643,590
4106,378,509,643,566
4107,379,510,642,532
4108,380,510,643,492
4109,381,507,642,450
4110,382,508,643,405
4111,383,504,643,363
4112,384,508,645,324
4113,385,509,646,289
4114,386,508,647,260
4115,385,510,648,236
4116,384,508,649,218
4117,383,510,649,205
4118,383,510,651,198
4119,383,508,651,196
4120,383,505,652,198
4121,381,506,652,204
4122,380,510,652,212
4123,378,509,652,224
4124,378,513,652,237
4125,378,508,652,251
4126,378,510,652,264
4127,376,507,651,279
4128,375,508,651,291
4129,374,507,650,301
4130,371,508,650,310
4131,369,505,649,319
4132,367,508,650,327
4133,363,509,649,345
4134,360,505,649,381
4135,357,506,647,444
4136,354,511,647,542
4137,353,507,644,673
4138,351,508,641,833
4139,351,509,636,977
4140,351,506,633,977
4141,351,507,631,977
4142,351,508,631,977
4143,351,508,631,977
4144,351,509,632,978
4145,353,508,631,978
4146,354,510,632,977
4147,357,508,633,978
4148,360,505,634,978
4149,364,511,635,977
4150,367,508,636,978
4151,369,507,636,977
4152,371,511,637,977
4153,374,508,637,977
4154,376,510,638,977
4155,378,508,638,977
4156,379,511,639,977
4157,380,508,638,877
4158,380,508,640,671
4159,380,508,640,480
4160,379,505,642,318
4161,379,508,644,189
4162,378,509,647,100
4163,377,510,650,50
4164,377,511,653,36
4165,376,509,655,56
4166,375,508,656,101
4167,373,511,656,163
4168,371,509,657,239
4169,369,509,655,315
4170,367,512,654,389
4171,364,507,652,454
4172,362,504,651,507
4173,360,511,648,545
4174,357,508,647,569
4175,355,508,646,577
4176,354,508,645,570
4177,352,510,643,550
4178,351,509,644,519
4179,349,508,643,483
4180,348,512,644,442
4181,347,511,644,401
4182,345,508,645,361
4183,344,510,645,323
4184,343,508,647,287
4185,343,508,648,256
4186,340,509,649,231
4187,337,508,649,212
4188,335,509,651,199
4189,332,507,651,191
4190,330,508,652,188
4191,330,511,652,189
4192,327,509,653,194
4193,325,511,653,202
4194,323,510,654,213
4195,322,509,653,225
4196,322,508,653,239
4197,321,510,652,255
4198,321,509,653,271
4199,319,510,652,285
4200,318,508,652,299
4201,315,508,651,310
4202,312,507,651,318
4203,309,512,650,326
4204,306,509,650,334
4205,303,510,649,351
4206,299,508,649,384
4207,296,504,648,444
4208,294,507,647,538
4209,292,510,645,665
4210,291,508,642,820
4211,290,511,637,976
4212,289,507,634,977
4213,289,508,632,977
4214,288,509,632,977
4215,288,509,632,977
4216,288,507,633,977
4217,289,511,633,978
4218,289,509,634,978
4219,291,508,634,978
4220,294,509,636,977
4221,297,508,636,977
4222,300,510,637,977
4223,303,508,637,977
4224,307,508,638,977
4225,310,509,638,977
4226,312,510,639,977
4227,316,510,639,977
4228,318,510,639,977
4229,320,509,640,807
4230,321,510,641,602
4231,322,512,642,417
4232,323,508,644,261
4233,324,510,646,140
4234,324,508,649,60
4235,326,509,652,17
4236,327,514,655,10
4237,328,509,657,35
4238,329,508,658,86
4239,331,511,658,156
4240,332,507,658,236
4241,334,506,657,320
4242,335,509,656,399
4243,336,508,653,471
4244,337,512,652,528
4245,338,509,649,571
4246,339,509,647,597
4247,340,508,646,606
4248,341,508,645,600
4249,342,508,644,580
4250,343,507,643,550
4251,344,510,643,512
4252,344,510,644,471
4253,345,511,644,427
4254,346,509,646,384
4255,347,510,646,343
4256,347,508,647,306
4257,348,509,648,275
4258,348,509,649,249
4259,349,509,650,228
4260,349,507,652,214
4261,348,507,652,205
4262,346,509,653,203
4263,345,509,653,201
4264,345,507,654,205
4265,346,508,654,212
4266,346,509,654,222
4267,344,510,653,235
4268,344,509,654,248
4269,344,510,653,262
4270,344,507,653,277
4271,345,508,652,289
4272,345,507,652,300
4273,346,509,652,310
4274,344,508,652,317
4275,343,510,651,322
4276,342,511,651,325
4277,339,508,650,327
4278,336,510,651,333
4279,334,510,649,345
4280,331,510,649,377
4281,328,510,649,435
4282,326,510,648,526
4283,325,509,646,652
4284,324,508,643,806
4285,324,508,638,973
4286,324,511,636,977
4287,325,508,633,977
4288,326,507,633,977
4289,327,508,633,977
4290,328,510,633,977
4291,330,508,634,977
4292,332,509,635,978
4293,335,507,635,978
4294,338,508,636,978
4295,342,507,636,977
4296,346,508,638,977
4297,350,511,638,977
4298,353,508,639,977
4299,358,511,639,977
4300,361,508,639,977
4301,364,508,639,977
4302,367,508,640,977
4303,369,509,640,773
4304,372,507,642,566
4305,376,508,643,379
4306,380,504,645,222
4307,384,510,647,100
4308,390,505,651,20
4309,395,511,654,0
4310,400,507,657,0
4311,405,507,659,0
4312,410,507,660,63
4313,415,510,660,138
4314,419,509,660,225
4315,422,510,658,316
4316,425,504,657,402
4317,428,510,655,480
4318,430,503,653,542
4319,432,510,650,588
4320,433,505,648,616
4321,435,510,646,625
4322,436,506,645,620
4323,436,509,644,601
4324,437,509,644,571
4325,437,510,643,532
4326,437,511,644,489
4327,437,509,644,443
4328,437,509,646,398
4329,436,509,646,355
4330,435,510,647,317
4331,435,506,648,284
4332,434,507,650,257
4333,434,512,650,236
4334,434,509,652,220
4335,433,512,652,209
4336,430,509,653,205
4337,428,510,653,203
4338,425,508,654,206
4339,424,507,654,211
4340,424,508,654,220
4341,423,509,654,230
4342,420,510,654,240
4343,418,506,654,254
4344,417,509,654,265
4345,417,508,653,277
4346,416,506,653,287
4347,416,508,653,298
4348,415,509,652,308
4349,413,512,652,318
4350,410,508,652,327
4351,407,508,651,333
4352,403,510,651,337
4353,399,510,651,343
4354,395,510,651,354
4355,390,509,650,381
4356,386,510,649,430
4357,383,509,648,508
4358,380,508,647,621
4359,378,511,643,765
4360,376,509,640,930
4361,376,508,636,977
4362,375,509,634,977
4363,374,511,633,977
4364,373,510,633,977
4365,373,510,633,977
4366,373,508,634,977
4367,374,508,635,977
4368,376,509,636,977
4369,379,510,636,978
4370,382,508,637,977
4371,385,512,637,977
4372,388,508,638,977
4373,392,504,638,977
4374,396,511,639,977
4375,399,509,639,977
4376,402,508,640,977
4377,404,508,640,977
4378,406,507,641,778
4379,407,507,642,567
4380,407,508,643,374
4381,408,508,645,210
4382,408,505,648,84
4383,408,511,652,1
4384,409,508,655,0
4385,410,511,657,0
4386,410,511,659,0
4387,411,510,660,7
4388,411,499,662,83
4389,412,509,661,170
4390,412,509,660,263
4391,412,511,658,356
4392,412,510,656,440
4393,412,511,654,511
4394,412,509,652,567
4395,412,510,649,606
4396,412,507,647,625
4397,412,510,645,628
4398,412,508,644,616
4399,412,512,643,591
4400,413,505,643,555
4401,414,510,643,513
4402,414,509,644,466
4403,414,510,644,419
4404,414,509,645,374
4405,415,511,646,334
4406,415,510,647,297
4407,415,510,648,265
4408,416,508,650,240
4409,417,508,651,221
4410,417,508,652,209
4411,416,510,652,201
4412,415,508,653,197
4413,414,508,653,198
4414,412,506,654,202
4415,412,510,654,210
4416,411,507,654,220
4417,408,510,654,231
4418,407,508,654,244
4419,405,512,654,257
4420,405,505,654,270
4421,404,509,653,282
4422,404,507,653,294
4423,404,511,652,305
4424,403,509,652,315
4425,401,511,651,323
4426,398,508,651,328
4427,395,507,651,333
4428,391,508,651,337
4429,388,510,650,347
4430,384,505,650,368
4431,381,512,649,411
4432,378,507,648,483
4433,376,513,647,590
4434,375,508,644,729
4435,374,511,640,892
4436,373,510,636,977
4437,374,510,633,977
4438,374,509,632,977
4439,375,510,632,977
4440,376,507,632,977
4441,376,511,632,977
4442,378,511,633,977
4443,381,505,634,978
4444,383,510,635,977
4445,386,510,636,977
4446,389,510,636,977
4447,391,511,636,977
4448,395,510,637,977
4449,399,509,638,977
4450,402,508,638,977
4451,405,509,639,977
4452,407,509,639,977
4453,409,509,639,873
4454,410,507,640,654
4455,411,509,641,450
4456,411,506,643,273
4457,412,508,646,132
4458,412,508,649,32
4459,412,509,653,0
4460,412,507,656,0
4461,412,512,658,0
4462,412,508,660,15
4463,412,512,660,87
4464,412,511,660,174
4465,412,510,659,269
4466,412,508,658,363
4467,412,509,655,449
4468,411,508,653,522
4469,411,511,651,581
4470,410,508,648,621
4471,409,510,646,642
4472,409,507,644,647
4473,410,508,643,637
4474,409,508,642,612
4475,409,510,641,577
4476,410,508,642,535
4477,410,510,642,489
4478,410,505,643,443
4479,410,509,644,396
4480,410,508,645,353
4481,409,508,646,317
4482,409,508,647,284
4483,410,508,648,255
4484,411,505,649,233
4485,411,514,651,218
4486,409,508,652,207
4487,407,508,652,201
4488,406,505,653,200
4489,406,511,653,201
4490,406,510,654,206
4491,405,509,654,214
4492,403,507,654,224
4493,402,509,654,236
4494,401,510,654,248
4495,402,509,653,260
4496,402,508,653,275
4497,403,512,652,287
4498,402,505,652,300
4499,401,510,652,310
4500,399,511,651,319
4501,398,508,651,326
4502,396,509,651,332
4503,393,505,650,337
4504,391,508,650,348
4505,388,509,649,371
4506,386,507,649,416
4507,385,513,648,491
4508,384,510,646,601
4509,384,508,643,739
4510,384,511,639,903
4511,385,512,636,977
4512,386,510,633,977
4513,388,511,632,977
4514,390,507,632,977
4515,391,513,632,977
4516,394,508,632,977
4517,397,507,633,977
4518,401,507,634,977
4519,406,508,635,977
4520,411,508,635,977
4521,416,508,636,977
4522,421,505,636,977
4523,426,508,637,977
4524,431,506,638,977
4525,436,511,638,977
4526,440,505,639,977
4527,444,509,639,977
4528,448,507,639,908
4529,451,511,640,688
4530,454,511,641,478
4531,456,508,643,296
4532,458,505,645,150
4533,460,510,648,45
4534,461,508,652,0
4535,463,511,655,0
4536,465,511,657,0
4537,468,511,659,13
4538,471,508,660,81
4539,474,510,659,167
4540,477,509,659,260
4541,480,510,657,355
4542,484,510,655,442
4543,487,512,653,518
4544,492,508,651,578
4545,497,511,648,621
4546,503,509,646,643
4547,509,507,644,649
4548,516,508,643,637
4549,523,508,642,613
4550,530,509,642,579
4551,538,508,642,536
4552,546,508,642,489
4553,553,512,643,441
4554,560,509,644,392
4555,567,508,645,348
4556,573,507,646,307
4557,579,511,647,272
4558,586,507,649,242
4559,591,507,650,219
4560,596,507,651,202
4561,601,511,652,191
4562,607,505,653,186
4563,612,509,653,187
4564,619,508,654,191
4565,624,511,654,197
4566,630,508,654,208
4567,634,510,654,220
4568,638,506,654,235
4569,643,508,654,249
4570,647,509,654,265
4571,652,509,653,281
4572,655,505,652,296
4573,658,510,652,310
4574,661,506,652,322
4575,664,507,651,331
4576,667,508,651,337
4577,670,510,650,341
4578,672,507,650,349
4579,675,509,649,366
4580,678,509,649,401
4581,681,511,648,460
4582,684,507,647,551
4583,688,510,644,674
4584,691,508,641,819
4585,695,510,637,973
4586,698,507,634,977
4587,702,512,632,977
4588,705,508,632,977
4589,709,510,632,977
4590,712,507,632,977
4591,715,509,633,977
4592,719,508,633,977
4593,723,510,634,977
4594,726,507,635,977
4595,731,507,636,977
4596,735,505,636,977
4597,739,508,637,977
4598,743,507,637,977
4599,748,509,637,977
4600,751,508,638,977
4601,755,510,638,977
4602,758,509,639,794
4603,760,510,640,588
4604,763,507,641,396
4605,765,510,643,233
4606,766,508,646,103
4607,768,509,650,13
4608,768,508,653,0
4609,769,509,656,0
4610,770,508,658,0
4611,771,508,659,10
4612,772,508,660,85
4613,772,513,660,175
4614,773,510,659,273
4615,775,512,657,370
4616,775,507,655,461
4617,776,510,653,539
4618,776,509,650,600
4619,777,507,647,644
4620,778,511,645,668
4621,778,506,643,672
4622,778,508,642,662
4623,779,511,641,637
4624,780,508,641,600
4625,779,509,641,558
4626,777,509,641,511
4627,775,510,643,463
4628,774,508,643,414
4629,772,513,644,369
4630,771,509,646,329
4631,772,509,647,295
4632,771,511,648,266
4633,769,510,649,243
4634,766,508,650,227
4635,764,509,651,218
4636,763,510,652,214
4637,761,508,652,215
4638,759,509,653,221
4639,755,511,653,229
4640,751,508,653,238
4641,745,510,653,247
4642,738,508,653,254
4643,732,510,653,263
4644,725,507,652,270
4645,719,507,652,283
4646,712,504,652,305
4647,706,510,652,344
4648,701,505,651,404
4649,696,510,649,489
4650,691,508,647,601
4651,686,511,645,732
4652,681,508,641,873
4653,678,512,637,977
4654,674,504,635,977
4655,671,511,634,977
4656,668,508,634,977
4657,665,507,634,977
4658,663,508,634,977
4659,661,510,635,977
4660,659,505,635,977
4661,659,512,636,977
4662,659,510,636,977
4663,659,510,637,977
4664,658,508,637,977
4665,658,511,638,977
4666,657,504,638,977
4667,655,509,639,833
4668,654,505,639,649
4669,652,508,641,471
4670,649,505,642,308
4671,647,509,645,169
4672,644,509,648,62
4673,641,508,652,0
4674,639,509,654,0
4675,637,512,657,0
4676,635,510,658,0
4677,634,509,659,9
4678,633,508,660,84
4679,632,511,660,171
4680,631,510,658,268
4681,630,511,657,366
4682,628,506,655,457
4683,627,510,652,536
4684,626,509,650,600
4685,626,510,647,644
4686,624,504,645,671
4687,620,510,643,678
4688,617,508,641,668
4689,614,508,641,645
4690,612,508,640,611
4691,611,510,641,569
4692,612,507,641,522
4693,612,508,642,476
4694,611,508,643,429
4695,609,512,644,386
4696,607,508,644,347
4697,606,512,646,315
4698,604,509,647,287
4699,600,511,648,266
4700,596,504,649,250
4701,591,509,650,237
4702,588,509,650,229
4703,583,510,652,224
4704,577,508,652,220
4705,573,508,652,222
4706,568,507,652,228
4707,564,509,652,244
4708,560,507,652,276
4709,557,507,652,331
4710,553,507,651,412
4711,551,511,649,521
4712,549,510,647,655
4713,548,513,644,803
4714,546,511,639,952
4715,545,511,637,977
4716,543,507,636,977
4717,543,509,635,977
4718,541,507,635,977
4719,540,512,635,977
4720,539,508,635,977
4721,540,508,636,977
4722,540,506,636,977
4723,541,512,637,977
4724,542,508,637,977
4725,542,507,638,977
4726,542,508,638,977
4727,542,508,639,977
4728,540,505,639,891
4729,539,511,640,709
4730,535,505,640,530
4731,531,511,642,365
4732,527,509,643,222
4733,522,508,647,107
4734,516,509,649,26
4735,511,507,653,0
4736,504,508,655,0
4737,498,511,657,0
4738,489,508,658,29
4739,481,510,659,97
4740,472,509,659,182
4741,463,509,658,274
4742,454,509,656,367
4743,446,511,655,455
4744,439,511,652,532
4745,433,511,650,596
4746,427,512,647,642
4747,420,509,645,668
4748,413,508,643,676
4749,405,511,642,670
4750,397,508,640,649
4751,389,508,641,617
4752,383,507,640,578
4753,376,509,641,534
4754,368,508,641,487
4755,361,508,643,440
4756,355,510,643,397
4757,349,511,644,358
4758,343,512,645,325
4759,337,511,647,295
4760,330,509,647,273
4761,323,511,649,255
4762,315,507,649,242
4763,307,510,651,232
4764,299,507,651,227
4765,292,508,652,227
4766,284,507,652,239
4767,278,511,652,271
4768,271,508,652,329
4769,266,509,651,419
4770,262,509,649,542
4771,257,508,647,693
4772,254,509,643,863
4773,251,508,639,977
4774,248,511,637,977
4775,246,511,636,977
4776,243,508,635,977
4777,242,505,636,977
4778,240,510,636,977
4779,239,509,636,978
4780,238,508,636,977
4781,238,510,637,977
4782,238,508,637,977
4783,240,509,638,977
4784,242,508,638,977
4785,246,506,639,977
4786,248,507,639,977
4787,252,508,639,977
4788,256,511,639,977
4789,259,509,640,923
4790,262,509,640,723
4791,263,508,641,532
4792,264,509,642,364
4793,265,509,644,227
4794,264,507,647,126
4795,263,509,650,63
4796,263,508,652,38
4797,263,512,655,46
4798,263,509,656,84
4799,263,510,657,143
4800,264,504,656,216
4801,266,509,656,298
4802,267,509,654,379
4803,267,511,653,455
4804,268,508,651,520
4805,270,508,649,572
4806,271,510,647,604
4807,271,510,645,620
4808,272,505,643,620
4809,273,508,643,606
4810,272,507,642,581
4811,270,511,643,547
4812,268,510,642,508
4813,266,508,643,464
4814,264,512,643,419
4815,263,508,644,376
4816,261,509,645,338
4817,259,509,647,304
4818,256,510,647,277
4819,254,505,649,255
4820,253,509,649,238
4821,252,509,651,229
4822,251,507,651,226
4823,249,507,652,228
4824,247,507,652,232
4825,245,508,652,240
4826,242,509,652,247
4827,239,508,652,257
4828,236,505,652,275
4829,233,510,652,309
4830,230,509,651,371
4831,227,504,650,468
4832,226,509,647,605
4833,224,510,645,771
4834,223,508,640,958
4835,222,508,638,977
4836,222,508,636,977
4837,222,508,636,977
4838,222,507,635,977
4839,222,510,636,977
4840,223,508,636,977
4841,224,506,637,978
4842,224,510,636,978
4843,227,511,638,978
4844,230,510,637,978
4845,234,507,638,978
4846,237,507,638,978
4847,240,507,639,977
4848,243,508,639,977
4849,247,511,640,977
4850,250,510,639,977
4851,253,510,640,977
4852,255,506,640,977
4853,257,511,640,977
4854,258,512,640,789
4855,259,511,641,602
4856,261,507,642,441
4857,262,510,644,312
4858,262,507,645,220
4859,263,508,647,164
4860,264,511,649,141
4861,266,507,652,150
4862,267,508,652,182
4863,268,508,653,231
4864,270,509,653,290
4865,271,510,653,350
4866,272,510,651,407
4867,274,507,651,455
4868,275,511,649,493
4869,275,508,648,519
4870,275,509,647,533
4871,276,509,646,532
4872,276,509,645,521
4873,277,507,645,500
4874,278,506,644,473
4875,279,508,645,441
4876,280,508,645,407
4877,280,509,646,370
4878,279,508,646,336
4879,277,508,647,306
4880,275,509,647,279
4881,275,509,649,259
4882,275,509,649,242
4883,273,507,651,231
4884,271,509,651,225
4885,270,509,652,225
4886,268,509,652,228
4887,268,508,652,236
4888,268,507,652,247
4889,268,509,652,259
4890,267,508,652,272
4891,267,510,652,282
4892,265,507,651,292
4893,264,510,651,300
4894,262,508,651,309
4895,260,510,651,324
4896,257,508,650,356
4897,255,506,649,413
4898,252,505,648,503
4899,250,512,647,630
4900,249,510,643,786
4901,248,509,639,960
4902,248,507,636,977
4903,248,507,636,977
4904,248,510,635,978
4905,249,511,636,978
4906,250,508,635,978
4907,252,509,636,978
4908,254,508,636,978
4909,256,509,636,978
4910,259,511,637,978
4911,263,508,638,978
4912,267,508,638,978
4913,272,510,639,978
4914,276,510,638,978
4915,280,511,639,977
4916,285,510,639,977
4917,289,509,640,977
4918,293,509,639,977
4919,296,508,640,867
4920,299,508,640,671
4921,301,510,642,491
4922,302,508,643,337
4923,304,508,645,215
4924,304,507,647,127
4925,306,509,650,79
4926,307,508,652,62
4927,308,507,654,76
4928,309,512,655,115
4929,310,511,656,172
4930,310,507,655,240
4931,311,513,655,314
4932,312,511,653,384
4933,313,509,652,445
4934,313,508,650,495
4935,313,509,649,531
4936,313,508,647,554
4937,314,508,646,561
4938,314,508,644,553
4939,315,509,644,533
4940,316,509,643,504
4941,318,509,643,469
4942,320,509,643,431
4943,323,510,644,391
4944,326,511,645,352
4945,330,511,646,316
4946,333,510,647,282
4947,336,513,648,252
4948,340,508,648,229
4949,344,508,650,212
4950,347,508,650,200
4951,350,510,651,194
4952,352,509,651,191
4953,355,510,652,194
4954,358,509,652,199
4955,361,510,652,208
4956,364,507,652,220
4957,366,509,652,233
4958,367,512,652,248
4959,369,510,652,261
4960,371,508,651,275
4961,373,510,651,288
4962,373,509,650,300
4963,374,509,650,311
4964,373,509,649,319
4965,371,510,649,323
4966,370,508,649,327
4967,368,509,649,330
4968,366,509,648,344
4969,364,505,648,374
4970,361,510,647,432
4971,360,511,646,524
4972,360,510,644,650
4973,361,509,641,803
4974,363,507,636,968
4975,365,509,634,977
4976,368,509,632,977
4977,371,508,632,977
4978,375,504,632,977
4979,379,508,632,977
4980,383,510,632,978
4981,387,507,633,978
4982,391,509,633,977
4983,395,509,635,977
4984,400,503,635,978
4985,404,510,636,977
4986,408,512,636,977
4987,412,509,637,977
4988,415,510,636,977
4989,420,508,638,977
4990,423,511,637,924
4991,427,509,639,726
4992,430,508,639,532
4993,432,505,641,360
4994,435,510,642,216
4995,437,507,646,106
4996,440,511,648,32
4997,442,507,652,0
4998,444,511,654,0
4999,448,508,656,22
5000,451,509,657,72
5001,455,509,657,142
5002,459,511,656,220
5003,464,509,656,301
5004,468,507,654,379
5005,472,508,653,448
5006,476,510,650,504
5007,479,509,648,546
5008,482,511,646,572
5009,485,512,644,582
5010,489,509,643,579
5011,493,507,643,560
5012,498,506,641,531
5013,503,506,642,494
5014,507,508,641,454
5015,511,512,643,411
5016,515,508,643,369
5017,519,507,644,329
5018,524,512,645,294
5019,527,510,646,263
5020,532,509,647,239
5021,537,508,648,219
5022,540,509,648,206
5023,543,507,650,199
5024,544,510,650,197
5025,546,507,651,199
5026,548,509,651,206
5027,551,509,652,216
5028,555,510,651,228
5029,559,506,651,244
5030,563,511,651,260
5031,565,508,651,277
5032,568,509,650,295
5033,570,508,650,309
5034,572,508,649,323
5035,572,504,649,335
5036,571,509,647,344
5037,568,507,648,352
5038,564,510,647,354
5039,559,506,647,355
5040,554,511,646,354
5041,550,506,647,353
5042,546,508,646,356
5043,542,507,646,374
5044,539,506,645,414
5045,537,511,645,480
5046,535,511,643,575
5047,533,508,641,697
5048,531,511,638,833
5049,528,507,635,972
5050,527,511,631,977
5051,527,509,631,977
5052,527,504,630,977
5053,528,508,630,977
5054,528,510,630,977
5055,529,508,631,977
5056,530,508,631,977
5057,531,507,632,977
5058,534,508,632,977
5059,537,507,634,977
5060,541,508,633,977
5061,545,507,635,977
5062,548,507,635,964
5063,552,509,636,783
5064,555,511,637,604
5065,557,507,638,432
5066,559,509,639,276
5067,561,506,643,144
5068,562,511,646,43
5069,564,509,649,0
5070,564,510,652,0
5071,566,509,654,0
5072,567,511,655,0
5073,568,508,657,0
5074,570,511,657,80
5075,571,508,657,169
5076,572,510,656,267
5077,574,508,655,363
5078,575,509,652,451
5079,576,506,650,527
5080,576,508,647,587
5081,577,507,645,628
5082,577,510,642,649
5083,578,509,641,652
5084,578,510,639,638
5085,578,510,639,612
5086,578,506,638,577
5087,579,509,639,535
5088,578,513,639,488
5089,575,508,639,442
5090,573,506,640,394
5091,571,508,641,353
5092,570,509,643,315
5093,571,507,644,284
5094,572,508,645,259
5095,576,507,647,241
5096,577,510,647,229
5097,578,510,648,225
5098,579,509,648,225
5099,578,508,649,231
5100,577,511,649,240
5101,574,509,649,250
5102,571,510,649,263
5103,567,508,649,273
5104,562,510,648,283
5105,557,507,649,290
5106,552,509,648,294
5107,548,507,648,297
5108,544,507,647,300
5109,542,508,647,307
5110,538,510,647,325
5111,535,507,647,362
5112,532,509,646,423
5113,530,510,645,510
5114,527,507,643,623
5115,525,510,640,751
5116,523,510,636,891
5117,522,509,633,977
5118,521,509,631,977
5119,521,508,630,977
5120,520,509,630,977
5121,519,509,630,977
5122,519,509,630,977
5123,519,507,631,977
5124,521,508,631,977
5125,523,508,632,977
5126,525,510,632,977
5127,528,508,632,977
5128,531,508,633,977
5129,534,512,633,950
5130,536,510,634,780
5131,537,507,636,604
5132,538,511,636,433
5133,539,507,639,280
5134,540,509,641,150
5135,540,509,645,48
5136,540,511,648,0
5137,540,510,651,0
5138,541,508,653,0
5139,541,508,655,0
5140,542,507,655,0
5141,543,508,657,69
5142,543,510,656,156
5143,544,510,656,251
5144,545,512,654,347
5145,546,511,652,436
5146,547,509,649,515
5147,547,505,647,578
5148,547,506,644,623
5149,547,507,642,649
5150,546,513,639,658
5151,546,508,638,650
5152,546,511,637,628
5153,546,506,637,595
5154,543,509,637,555
5155,541,506,638,509
5156,539,509,638,462
5157,537,508,639,415
5158,538,510,640,371
5159,541,509,642,331
5160,543,509,642,296
5161,545,508,644,267
5162,546,512,645,247
5163,547,510,646,236
5164,547,511,647,229
5165,547,508,647,229
5166,544,512,647,231
5167,540,504,648,238
5168,536,511,648,245
5169,531,508,648,252
5170,525,510,648,259
5171,518,508,648,265
5172,513,510,648,275
5173,508,506,648,292
