index,resp,emg,eda,pzt
3903,469,510,464,511
3904,471,505,464,511
3905,472,512,464,511
3906,472,500,463,510
3907,474,522,464,510
3908,476,510,464,511
3909,477,504,464,511
3910,480,517,464,511
3911,481,510,464,510
3912,484,505,464,510
3913,487,503,464,509
3914,490,511,464,510
3915,493,504,464,510
3916,497,505,464,509
3917,500,513,464,510
3918,503,502,464,510
3919,507,505,464,511
3920,511,507,464,511
3921,515,515,464,510
3922,519,505,464,511
3923,523,508,464,513
3924,527,515,463,514
3925,530,511,464,515
3926,535,502,463,516
3927,538,508,464,515
3928,543,504,463,515
3929,546,507,464,515
3930,548,503,463,515
3931,550,507,464,514
3932,552,505,463,514
3933,554,519,463,513
3934,557,506,463,512
3935,560,505,464,511
3936,561,508,463,510
3937,561,510,464,510
3938,563,511,463,510
3939,564,510,463,511
3940,566,514,463,511
3941,567,517,463,511
3942,568,516,463,511
3943,569,504,463,511
3944,569,507,463,512
3945,569,508,463,512
3946,568,510,463,512
3947,567,512,463,512
3948,566,516,463,513
3949,563,513,463,512
3950,562,522,463,512
3951,561,513,463,511
3952,561,505,463,511
3953,560,499,463,511
3954,560,510,463,510
3955,560,509,463,510
3956,560,505,463,510
3957,560,510,463,511
3958,560,513,463,512
3959,560,510,463,512
3960,561,504,463,511
3961,561,505,463,511
3962,563,507,463,512
3963,566,515,463,513
3964,569,507,463,513
3965,572,507,463,514
3966,574,507,463,514
3967,575,511,463,514
3968,577,497,463,514
3969,579,508,463,513
3970,580,510,463,513
3971,581,508,464,513
3972,582,511,463,511
3973,582,506,464,512
3974,582,506,463,511
3975,583,518,464,511
3976,583,507,464,510
3977,583,513,464,510
3978,582,509,464,510
3979,581,513,464,510
3980,580,506,464,510
3981,579,508,465,511
3982,579,505,464,510
3983,578,512,465,510
3984,577,510,465,510
3985,576,508,465,511
3986,575,502,465,511
3987,575,513,465,511
3988,575,502,465,511
3989,574,512,466,513
3990,574,508,465,513
3991,574,507,466,513
3992,574,507,465,514
3993,574,527,466,515
3994,574,501,466,515
3995,573,509,467,514
3996,573,504,466,513
3997,572,509,467,511
3998,573,511,466,510
3999,573,508,467,510
4000,571,516,466,509
4001,568,509,466,508
4002,566,511,466,509
4003,563,511,466,510
4004,563,507,466,509
4005,561,511,466,510
4006,560,504,465,510
4007,558,508,465,511
4008,557,503,465,511
4009,556,507,465,512
4010,555,510,464,512
4011,554,504,464,513
4012,553,515,464,514
4013,551,507,464,513
4014,548,512,463,514
4015,545,504,464,514
4016,542,506,463,513
4017,537,508,463,514
4018,534,508,463,512
4019,530,507,463,512
4020,526,506,462,513
4021,523,506,463,513
4022,520,511,462,513
4023,518,515,462,512
4024,515,501,462,511
4025,513,503,462,511
4026,512,514,461,510
4027,511,508,462,510
4028,510,515,461,511
4029,508,512,461,511
4030,508,508,460,512
4031,507,505,461,512
4032,506,509,460,512
4033,506,500,460,512
4034,506,510,460,513
4035,507,509,460,513
4036,508,508,460,513
4037,508,508,460,513
4038,509,523,459,512
4039,508,506,460,512
4040,510,506,459,511
4041,509,508,460,512
4042,509,510,459,512
4043,508,504,459,511
4044,508,499,459,511
4045,507,507,459,510
4046,506,509,459,510
4047,505,510,459,509
4048,504,508,459,509
4049,503,509,459,511
4050,501,522,459,511
4051,500,507,459,512
4052,499,514,458,513
4053,497,508,459,512
4054,496,509,458,513
4055,494,512,459,513
4056,493,507,458,514
4057,491,506,458,513
4058,490,517,458,513
4059,488,508,458,513
4060,487,505,457,512
4061,486,512,458,512
4062,485,507,457,511
4063,483,504,458,511
4064,482,511,457,509
4065,481,504,458,508
4066,479,509,457,508
4067,478,512,457,509
4068,477,519,457,508
4069,476,507,457,509
4070,473,507,457,510
4071,469,511,457,510
4072,465,510,456,510
4073,463,510,457,511
4074,460,503,456,511
4075,458,503,457,512
4076,455,512,456,513
4077,452,505,456,514
4078,448,510,456,513
4079,447,510,456,515
4080,446,503,456,514
4081,444,510,456,513
4082,444,508,456,514
4083,441,506,456,513
4084,439,509,456,513
4085,435,502,457,512
4086,431,506,456,513
4087,427,512,457,511
4088,423,511,457,512
4089,418,513,457,511
4090,414,514,457,510
4091,411,508,458,510
4092,408,509,458,510
4093,406,510,459,511
4094,404,504,459,511
4095,403,512,459,511
4096,403,508,459,512
4097,402,504,460,513
4098,403,513,459,512
4099,403,505,460,513
4100,403,513,460,514
4101,403,511,460,514
4102,404,503,460,515
4103,407,508,460,514
4104,409,518,460,515
4105,412,513,461,515
4106,415,504,460,514
4107,419,509,461,513
4108,422,502,461,512
4109,425,507,461,511
4110,429,510,461,511
4111,432,506,461,511
4112,435,504,461,511
4113,436,508,462,510
4114,438,508,461,510
4115,440,512,462,510
4116,441,508,461,510
4117,441,505,462,510
4118,442,508,461,510
4119,443,504,462,510
4120,443,503,461,511
4121,444,503,462,511
4122,444,510,461,512
4123,445,509,462,511
4124,445,502,461,512
4125,445,522,462,510
4126,446,504,461,510
4127,446,518,462,510
4128,447,501,461,510
4129,447,516,462,510
4130,447,504,461,510
4131,448,511,462,511
4132,449,508,461,512
4133,449,507,462,512
4134,450,509,461,512
4135,451,515,462,511
4136,451,512,461,512
4137,452,506,462,513
4138,453,511,461,514
4139,454,512,462,514
4140,455,503,461,515
4141,455,507,462,515
4142,455,505,461,515
4143,454,506,462,514
4144,453,512,461,514
4145,451,510,462,513
4146,452,504,461,512
4147,453,512,462,512
4148,452,507,461,512
4149,449,504,462,511
4150,448,507,461,511
4151,448,507,462,510
4152,449,508,461,510
4153,449,504,462,509
4154,449,506,461,508
4155,449,511,462,508
4156,447,504,461,508
4157,445,512,462,508
4158,443,512,461,508
4159,440,510,462,510
4160,437,510,461,510
4161,434,510,462,512
4162,431,512,461,513
4163,428,509,462,514
4164,427,506,461,515
4165,425,514,462,515
4166,424,503,461,515
4167,424,510,461,515
4168,424,509,461,515
4169,424,507,461,515
4170,424,508,461,514
4171,424,510,461,515
4172,425,511,461,514
4173,425,510,461,513
4174,427,511,461,513
4175,430,508,461,512
4176,432,507,461,511
4177,436,505,461,509
4178,439,507,461,508
4179,442,516,461,509
4180,446,509,461,509
4181,449,510,461,510
4182,452,512,460,510
4183,454,511,461,510
4184,456,510,461,510
4185,457,511,461,510
4186,459,511,461,511
4187,459,508,461,512
4188,460,508,460,512
4189,461,505,461,513
4190,461,513,461,512
4191,461,510,461,512
4192,461,510,460,512
4193,461,510,461,512
4194,461,508,461,512
4195,462,503,461,513
4196,462,507,461,512
4197,462,504,461,512
4198,463,510,461,512
4199,464,512,461,511
4200,465,509,461,511
4201,466,512,461,512
4202,468,508,461,512
4203,469,511,461,512
4204,471,518,461,513
4205,472,508,461,512
4206,474,510,461,514
4207,476,513,461,514
4208,478,509,461,513
4209,480,515,461,513
4210,483,510,460,512
4211,486,510,461,513
4212,489,517,460,513
4213,492,507,461,513
4214,494,510,461,512
4215,495,518,462,512
4216,497,510,461,512
4217,500,514,461,512
4218,504,509,461,512
4219,505,507,461,511
4220,507,507,461,510
4221,508,509,462,510
4222,510,511,461,510
4223,512,508,462,511
4224,516,508,461,509
4225,519,508,461,510
4226,523,516,461,510
4227,525,508,461,511
4228,527,511,461,512
4229,528,513,462,513
4230,529,511,461,513
4231,530,505,461,513
4232,531,506,461,515
4233,531,515,462,514
4234,531,508,461,513
4235,532,506,462,513
4236,534,509,461,513
4237,536,509,462,513
4238,539,511,461,513
4239,542,507,462,513
4240,544,506,461,512
4241,546,508,462,512
4242,548,512,461,510
4243,550,506,462,510
4244,552,511,461,510
4245,555,511,462,510
4246,558,508,461,510
4247,562,506,462,510
4248,567,508,461,511
4249,572,508,462,511
4250,576,508,461,511
4251,580,513,462,512
4252,584,508,461,513
4253,588,508,462,513
4254,591,510,461,513
4255,593,508,462,513
4256,596,509,461,513
4257,598,508,462,514
4258,600,507,461,512
4259,601,509,462,512
4260,603,503,461,512
4261,604,507,462,510
4262,605,509,461,510
4263,605,504,462,510
4264,606,511,462,509
4265,606,502,462,509
4266,606,509,462,509
4267,605,506,462,510
4268,604,507,461,510
4269,604,508,462,511
4270,603,510,462,512
4271,603,509,462,513
4272,603,506,461,513
4273,603,511,462,514
4274,604,508,462,514
4275,604,509,462,514
4276,604,508,462,515
4277,604,511,462,516
4278,604,509,462,515
4279,603,516,462,514
4280,603,509,462,513
4281,603,513,462,512
4282,604,512,462,510
4283,603,507,462,511
4284,601,507,462,511
4285,599,505,462,510
4286,596,507,462,510
4287,595,510,462,510
4288,595,509,462,511
4289,593,511,462,512
4290,591,509,462,511
4291,590,506,462,512
4292,589,506,462,512
4293,588,508,462,512
4294,587,508,462,511
4295,585,507,462,512
4296,584,506,462,512
4297,582,505,462,512
4298,578,508,461,512
4299,574,513,462,512
4300,571,523,462,511
4301,566,508,462,511
4302,560,499,462,512
4303,556,516,462,512
4304,551,509,462,512
4305,547,509,462,511
4306,544,511,462,511
4307,541,512,462,511
4308,537,506,462,511
4309,535,507,462,511
4310,532,511,462,510
4311,530,509,462,510
4312,528,507,462,510
4313,526,517,462,512
4314,524,504,461,512
4315,521,511,462,514
4316,520,506,462,519
4317,518,510,462,521
4318,516,508,461,524
4319,515,507,462,526
4320,514,508,461,528
4321,512,503,462,528
4322,512,508,461,528
4323,511,509,462,526
4324,511,507,461,525
4325,511,508,462,523
4326,511,505,461,519
4327,510,510,462,517
4328,510,512,461,515
4329,508,511,462,513
4330,508,506,461,512
4331,506,510,462,511
4332,504,505,461,510
4333,502,509,462,509
4334,500,498,461,510
4335,498,511,462,510
4336,496,502,461,510
4337,493,508,462,509
4338,491,512,461,510
4339,488,509,462,511
4340,487,517,461,511
4341,486,501,462,511
4342,484,509,461,512
4343,483,503,462,511
4344,482,511,461,511
4345,480,507,461,510
4346,479,508,461,509
4347,477,509,462,510
4348,475,511,461,511
4349,473,516,461,511
4350,472,505,461,510
4351,470,504,461,509
4352,467,504,461,508
4353,464,508,461,509
4354,461,509,461,511
4355,457,508,461,511
4356,455,502,461,512
4357,453,510,461,513
4358,450,504,461,513
4359,446,509,461,514
4360,443,505,461,514
4361,440,502,461,514
4362,439,514,460,513
4363,438,504,461,513
4364,437,509,460,514
4365,435,508,461,514
4366,433,509,460,513
4367,430,509,461,512
4368,426,509,460,512
4369,421,510,461,512
4370,417,512,460,511
4371,412,506,461,510
4372,407,511,460,510
4373,403,505,461,509
4374,399,510,460,508
4375,396,510,461,508
4376,395,508,460,508
4377,394,513,461,510
4378,393,510,460,510
4379,393,508,461,510
4380,393,511,460,512
4381,392,509,461,513
4382,391,504,460,513
4383,391,508,461,514
4384,392,507,460,514
4385,393,506,461,515
4386,396,507,460,514
4387,398,505,461,513
4388,400,509,460,513
4389,403,510,461,512
4390,405,513,460,512
4391,408,507,461,512
4392,411,510,460,512
4393,413,511,461,513
4394,415,509,460,513
4395,416,508,460,512
4396,418,504,460,512
4397,419,503,461,511
4398,420,510,460,511
4399,421,510,461,512
4400,422,507,460,512
4401,422,504,460,512
4402,422,508,460,512
4403,423,508,460,512
4404,423,509,460,513
4405,424,509,461,513
4406,424,508,460,514
4407,424,510,461,514
4408,424,509,460,515
4409,425,513,460,515
4410,425,511,460,515
4411,425,508,460,513
4412,426,511,460,513
4413,427,507,460,511
4414,428,507,460,510
4415,428,516,460,510
4416,430,507,460,509
4417,430,509,461,508
4418,431,508,460,508
4419,432,509,460,507
4420,433,506,460,507
4421,433,502,460,508
4422,434,512,460,509
4423,432,507,460,511
4424,432,511,460,512
4425,430,510,461,513
4426,430,506,460,513
4427,430,505,460,513
4428,430,520,460,514
4429,428,507,461,514
4430,426,508,460,513
4431,424,510,460,513
4432,425,510,460,512
4433,425,510,461,512
4434,426,512,460,511
4435,426,511,461,508
4436,425,511,460,508
4437,424,501,461,508
4438,422,512,460,509
4439,419,509,461,510
4440,416,512,460,510
4441,413,506,461,509
4442,410,510,460,511
4443,407,508,461,512
4444,404,508,460,512
4445,402,505,461,511
4446,401,508,461,513
4447,400,509,461,512
4448,401,513,460,513
4449,400,508,461,514
4450,400,511,461,514
4451,401,508,461,515
4452,402,515,461,515
4453,403,506,461,515
4454,407,508,461,515
4455,410,508,461,514
4456,416,516,461,513
4457,420,514,461,512
4458,425,510,461,511
4459,431,507,461,511
4460,436,512,461,510
4461,442,510,462,510
4462,447,508,461,509
4463,452,514,462,510
4464,457,505,461,510
4465,460,520,462,510
4466,464,510,461,511
4467,467,508,462,511
4468,470,514,461,510
4469,472,503,462,511
4470,475,511,461,511
4471,478,510,462,512
4472,481,508,461,512
4473,483,504,462,513
4474,486,504,461,513
4475,489,509,462,513
4476,492,509,461,512
4477,495,508,462,512
4478,498,504,461,512
4479,501,507,462,511
4480,504,507,461,512
4481,506,508,462,511
4482,509,507,461,512
4483,512,506,462,511
4484,514,506,462,511
4485,516,508,462,511
4486,519,507,462,511
4487,521,510,462,512
4488,524,508,462,512
4489,526,507,462,513
4490,528,507,462,513
4491,531,506,462,513
4492,534,507,462,513
4493,537,506,462,513
4494,539,509,462,512
4495,540,510,462,513
4496,540,512,462,512
4497,540,509,462,512
4498,540,513,462,511
4499,542,510,462,511
4500,542,506,462,512
4501,541,511,462,511
4502,540,513,462,510
4503,540,507,462,509
4504,541,503,462,510
4505,542,509,463,510
4506,542,507,462,509
4507,542,514,463,510
4508,542,507,462,510
4509,540,508,463,511
4510,538,508,462,511
4511,536,506,462,513
4512,533,506,462,512
4513,530,513,463,512
4514,527,512,462,512
4515,525,502,462,512
4516,525,509,462,513
4517,524,511,462,513
4518,523,509,462,512
4519,523,504,462,512
4520,523,517,462,513
4521,522,506,462,512
4522,521,509,462,512
4523,521,504,463,511
4524,521,509,462,511
4525,521,507,462,511
4526,521,511,462,511
4527,523,508,463,510
4528,524,504,462,509
4529,526,507,463,509
4530,527,513,462,509
4531,528,513,463,510
4532,530,507,462,511
4533,531,505,462,512
4534,532,507,462,513
4535,534,512,463,513
4536,535,512,462,515
4537,535,506,463,515
4538,535,508,462,515
4539,535,509,463,515
4540,536,514,462,514
4541,536,508,463,513
4542,535,508,462,513
4543,535,511,463,513
4544,534,510,462,512
4545,533,511,463,512
4546,532,507,462,511
4547,531,504,463,511
4548,530,500,462,511
4549,529,506,463,510
4550,528,508,462,511
4551,528,513,463,510
4552,527,503,462,511
4553,527,510,463,511
4554,527,507,462,511
4555,527,510,463,511
4556,527,504,462,512
4557,526,505,463,512
4558,526,510,462,512
4559,526,501,463,512
4560,526,507,462,513
4561,526,508,463,512
4562,525,511,462,512
4563,524,510,463,512
4564,521,509,462,511
4565,518,507,463,511
4566,515,508,462,511
4567,513,504,463,510
4568,512,509,462,511
4569,510,509,463,511
4570,507,507,462,511
4571,504,509,463,511
4572,501,501,462,512
4573,497,507,463,513
4574,494,511,462,513
4575,491,509,463,514
4576,486,515,462,515
4577,480,503,463,514
4578,474,509,462,514
4579,467,510,463,513
4580,460,507,463,512
4581,451,506,463,512
4582,443,505,463,512
4583,436,509,463,512
4584,429,508,463,513
4585,422,508,463,512
4586,415,504,463,512
4587,409,514,463,512
4588,404,508,463,512
4589,399,510,463,511
4590,395,504,463,510
4591,390,509,463,510
4592,386,523,463,508
4593,382,511,463,508
4594,380,504,463,508
4595,379,506,463,508
4596,379,508,463,509
4597,380,516,464,511
4598,381,510,463,510
4599,383,509,464,511
4600,386,510,463,513
4601,387,509,464,513
4602,390,514,464,513
4603,391,509,464,513
4604,394,511,464,513
4605,396,512,464,513
4606,397,521,464,513
4607,398,511,464,513
4608,399,507,464,512
4609,398,510,465,511
4610,398,518,464,510
4611,395,510,465,509
4612,391,510,465,508
4613,383,507,465,507
4614,373,507,465,507
4615,360,508,465,508
4616,344,506,465,510
4617,325,506,466,510
4618,305,506,465,511
4619,285,509,466,512
4620,267,504,466,513
4621,249,503,467,515
4622,235,505,466,515
4623,221,507,467,517
4624,209,510,466,518
4625,198,508,467,519
4626,188,512,467,519
4627,179,505,467,518
4628,173,514,467,517
4629,167,512,468,516
4630,162,508,467,515
4631,158,510,468,515
4632,153,510,467,515
4633,150,507,468,514
4634,147,511,467,514
4635,145,505,468,514
4636,143,509,468,513
4637,140,504,469,513
4638,137,510,468,513
4639,135,506,469,514
4640,134,508,468,514
4641,132,508,469,513
4642,131,507,468,512
4643,129,506,469,512
4644,128,509,469,511
4645,125,506,470,510
4646,121,511,469,510
4647,117,510,470,510
4648,111,511,469,509
4649,105,507,470,509
4650,99,507,470,509
4651,94,513,471,509
4652,88,509,470,508
4653,82,508,471,508
4654,77,503,470,506
4655,72,504,471,507
4656,67,509,471,507
4657,63,503,472,508
4658,59,510,471,508
4659,56,506,472,508
4660,54,517,471,509
4661,51,504,472,509
4662,50,507,472,509
4663,49,505,472,511
4664,50,514,472,512
4665,51,509,472,513
4666,53,509,472,515
4667,55,507,472,515
4668,58,509,472,516
4669,61,509,472,517
4670,64,502,472,517
4671,67,507,473,516
4672,71,509,472,514
4673,73,506,473,514
4674,76,507,472,512
4675,79,507,473,512
4676,82,509,473,512
4677,84,510,473,511
4678,87,504,473,509
4679,89,507,474,509
4680,91,510,473,509
4681,93,504,474,510
4682,95,515,473,511
4683,97,505,474,512
4684,99,507,473,513
4685,102,512,474,514
4686,103,511,474,514
4687,105,509,475,514
4688,108,509,474,513
4689,110,509,475,513
4690,113,508,474,513
4691,116,509,475,513
4692,121,507,475,513
4693,126,508,475,512
4694,131,508,475,512
4695,135,504,475,511
4696,139,508,475,511
4697,143,508,476,511
4698,147,511,475,512
4699,152,512,476,511
4700,158,510,475,510
4701,163,507,476,509
4702,168,507,475,509
4703,173,504,476,509
4704,178,505,476,510
4705,184,505,476,510
4706,189,509,476,511
4707,195,503,476,511
4708,202,510,476,512
4709,207,508,476,513
4710,214,510,476,512
4711,219,508,476,513
4712,223,518,476,513
4713,225,503,476,513
4714,225,513,476,512
4715,224,505,476,512
4716,223,515,476,513
4717,221,508,476,512
4718,219,506,476,512
4719,217,505,477,512
4720,215,511,476,511
4721,214,508,477,511
4722,213,508,476,511
4723,213,507,476,510
4724,214,510,476,511
4725,215,506,476,511
4726,216,505,476,512
4727,218,508,477,511
4728,220,511,476,511
4729,223,507,477,512
4730,227,510,476,512
4731,230,503,477,513
4732,234,517,476,513
4733,239,508,477,513
4734,245,512,476,513
4735,251,507,477,513
4736,258,510,476,513
4737,263,512,477,513
4738,268,508,476,513
4739,273,504,477,512
4740,278,508,476,512
4741,282,507,477,512
4742,287,513,476,511
4743,292,508,477,512
4744,298,508,476,511
4745,304,504,477,510
4746,310,512,476,510
4747,315,508,477,510
4748,320,506,476,509
4749,324,510,477,509
4750,327,510,476,510
4751,332,508,477,511
4752,336,508,476,511
4753,340,505,477,511
4754,345,512,476,511
4755,350,509,477,511
4756,356,509,476,510
4757,361,508,477,510
4758,367,511,477,510
4759,371,510,477,510
4760,376,510,477,510
4761,380,502,477,511
4762,386,509,477,510
4763,391,517,477,510
4764,394,515,477,508
4765,394,512,478,507
4766,391,508,477,507
4767,386,503,478,507
4768,378,506,477,507
4769,368,504,478,508
4770,357,509,477,509
4771,346,510,478,511
4772,336,509,478,512
4773,327,507,478,512
4774,319,510,478,514
4775,314,503,478,514
4776,310,510,478,514
4777,307,510,479,513
4778,305,508,478,513
4779,306,511,479,513
4780,309,518,479,514
4781,312,520,479,513
4782,316,507,479,513
4783,319,508,480,512
4784,319,511,480,512
4785,318,508,480,512
4786,316,513,480,510
4787,313,512,481,510
4788,311,510,480,509
4789,309,506,481,508
4790,310,511,481,508
4791,314,512,482,508
4792,320,510,481,510
4793,328,509,483,510
4794,336,510,482,510
4795,344,505,483,511
4796,351,510,483,510
4797,359,508,484,509
4798,366,510,483,510
4799,374,508,485,511
4800,381,506,484,511
4801,386,512,486,512
4802,391,514,486,511
4803,396,506,487,512
4804,400,513,487,512
4805,403,508,487,512
4806,406,509,487,511
4807,408,503,488,510
4808,412,510,488,510
4809,414,508,489,510
4810,416,515,489,510
4811,419,505,490,510
4812,420,508,490,511
4813,422,506,491,511
4814,423,507,491,511
4815,425,510,492,511
4816,428,511,492,512
4817,431,506,494,512
4818,434,511,494,513
4819,437,504,495,514
4820,440,510,495,514
4821,442,511,496,514
4822,444,513,496,515
4823,446,504,497,514
4824,449,511,497,513
4825,452,508,499,513
4826,455,512,499,512
4827,456,510,500,513
4828,458,510,500,512
4829,460,504,501,512
4830,462,510,501,511
4831,464,520,503,511
4832,466,519,503,512
4833,467,506,504,510
4834,467,512,504,510
4835,466,506,505,510
4836,465,504,505,510
4837,462,510,507,509
4838,459,512,507,509
4839,455,508,508,510
4840,450,509,508,511
4841,446,504,510,511
4842,442,511,510,511
4843,438,509,511,512
4844,435,519,511,513
4845,432,504,513,513
4846,428,515,513,513
4847,427,510,514,513
4848,425,510,515,512
4849,423,513,515,512
4850,422,510,516,511
4851,420,506,517,511
4852,419,515,517,511
4853,419,508,519,511
4854,419,511,519,510
4855,419,509,519,509
4856,420,512,520,510
4857,421,504,521,511
4858,423,509,521,511
4859,424,498,523,512
4860,427,511,523,513
4861,429,506,524,513
4862,431,514,525,513
4863,432,504,526,513
4864,433,508,527,513
4865,434,507,527,513
4866,435,508,528,513
4867,437,508,529,514
4868,438,506,529,512
4869,439,507,531,512
4870,438,511,531,511
4871,438,507,532,511
4872,438,510,532,511
4873,438,504,533,510
4874,438,508,534,508
4875,437,508,535,509
4876,437,506,535,508
4877,438,506,536,508
4878,438,511,536,509
4879,438,507,537,509
4880,439,515,537,511
4881,439,510,538,512
4882,440,508,538,512
4883,440,507,539,512
4884,440,508,540,512
4885,440,507,541,512
4886,441,510,541,512
4887,443,505,542,512
4888,443,514,542,512
4889,441,501,543,512
4890,440,518,543,512
4891,439,506,545,512
4892,440,502,545,513
4893,441,511,546,512
4894,440,506,547,511
4895,439,507,548,511
4896,438,509,548,512
4897,438,504,549,512
4898,437,509,550,512
4899,438,510,551,511
4900,437,511,551,511
4901,437,505,552,511
4902,435,512,552,511
4903,434,506,553,511
4904,432,515,553,512
4905,430,508,555,513
4906,428,506,555,513
4907,425,504,556,513
4908,423,510,556,512
4909,421,508,558,512
4910,419,507,558,512
4911,419,506,559,512
4912,419,508,559,512
4913,418,524,560,511
4914,418,510,560,511
4915,418,507,561,511
4916,419,512,561,511
4917,419,505,562,511
4918,420,508,562,510
4919,421,507,563,511
4920,422,507,563,510
4921,423,508,564,511
4922,425,507,563,512
4923,427,507,564,512
4924,429,508,564,513
4925,431,511,565,512
4926,432,505,565,513
4927,435,504,566,513
4928,438,511,566,512
4929,440,506,567,512
4930,441,512,567,513
4931,443,512,568,512
4932,443,511,568,512
4933,444,511,568,511
4934,445,516,568,511
4935,445,513,569,511
4936,446,507,569,511
4937,446,507,570,511
4938,446,515,570,511
4939,446,510,571,512
4940,447,507,571,512
4941,447,505,572,513
4942,447,512,572,513
4943,448,507,572,512
4944,448,511,572,512
4945,448,505,573,512
4946,448,513,573,512
4947,448,504,574,512
4948,449,509,574,513
4949,449,510,574,513
4950,450,509,575,514
4951,451,505,575,515
4952,453,508,575,514
4953,454,504,576,514
4954,456,511,576,514
4955,457,508,577,513
4956,458,508,577,513
4957,459,505,578,513
4958,460,507,578,512
4959,462,504,579,510
4960,463,511,579,510
4961,463,509,579,509
4962,462,515,579,508
4963,460,502,580,508
4964,460,504,580,507
4965,461,507,581,507
4966,461,511,581,507
4967,460,508,581,508
4968,458,519,581,509
4969,457,509,582,510
4970,456,508,582,511
4971,455,508,583,511
4972,455,518,583,511
4973,455,513,583,512
4974,453,511,583,512
4975,452,507,584,513
4976,450,509,584,514
4977,448,506,585,515
4978,446,509,585,515
4979,444,507,585,514
4980,441,512,585,514
4981,438,505,586,514
4982,435,512,587,513
4983,433,506,587,512
4984,432,512,587,512
4985,430,506,588,511
4986,429,511,588,510
4987,428,505,589,508
4988,428,509,589,508
4989,427,506,590,508
4990,427,514,590,509
4991,427,506,591,510
4992,428,509,591,510
4993,428,512,591,511
4994,430,511,591,511
4995,431,506,592,513
4996,433,504,592,513
4997,434,508,593,515
4998,436,516,593,515
4999,438,505,593,516
5000,440,510,594,516
5001,443,506,595,515
5002,444,511,595,513
5003,445,509,595,512
5004,447,511,595,511
5005,447,508,596,510
5006,448,513,596,510
5007,448,507,597,509
5008,448,508,597,509
5009,448,504,598,509
5010,449,508,597,510
5011,448,507,598,509
5012,448,510,598,509
5013,448,510,599,510
5014,448,510,599,511
5015,448,508,599,512
5016,448,508,599,512
5017,448,505,600,512
5018,449,513,600,513
5019,449,510,601,513
5020,450,507,600,513
5021,449,507,601,513
5022,450,511,601,514
5023,450,506,601,512
5024,451,508,601,513
5025,451,505,602,512
5026,451,511,602,511
5027,452,505,603,510
5028,453,513,603,510
5029,454,506,603,509
5030,455,513,603,509
5031,456,509,604,510
5032,457,514,604,510
5033,457,502,604,511
5034,457,508,604,511
5035,457,505,605,511
5036,459,514,605,512
5037,460,507,606,512
5038,461,509,606,511
5039,461,511,606,511
5040,460,509,606,512
5041,458,510,607,513
5042,457,512,607,514
5043,457,506,607,513
5044,458,507,607,513
5045,457,510,608,513
5046,455,508,607,512
5047,455,508,608,512
5048,455,508,608,512
5049,454,508,608,511
5050,454,510,608,510
5051,454,507,608,509
5052,452,513,608,509
5053,450,507,608,509
5054,448,511,608,510
5055,445,508,609,510
5056,442,511,609,510
5057,439,518,609,511
5058,435,518,609,512
5059,432,511,609,512
5060,431,510,609,512
5061,429,503,609,512
5062,428,511,609,513
5063,426,507,610,513
5064,426,511,609,514
5065,424,507,610,513
5066,423,506,610,512
5067,422,508,610,511
5068,421,518,610,511
5069,420,510,610,512
5070,421,510,610,512
5071,422,513,610,512
5072,424,514,610,512
5073,427,509,611,511
5074,430,509,610,511
5075,432,507,611,512
5076,434,510,611,511
5077,436,509,611,512
5078,439,507,611,511
5079,441,508,611,511
5080,443,504,611,510
5081,446,508,611,511
5082,447,512,611,511
5083,448,508,611,512
5084,448,508,611,513
5085,449,509,611,513
5086,449,509,611,513
5087,449,503,612,514
5088,450,503,611,513
5089,449,508,612,513
5090,450,510,611,512
5091,449,511,612,511
5092,449,505,611,511
5093,450,507,611,510
5094,450,516,611,510
5095,450,511,611,510
5096,451,510,611,510
5097,451,506,611,511
5098,451,510,611,511
5099,451,508,611,511
5100,452,508,611,512
5101,452,510,611,512
5102,453,510,611,512
5103,454,503,611,513
5104,454,509,611,513
5105,455,512,611,512
5106,455,511,611,512
5107,455,507,611,512
5108,455,503,611,511
5109,456,508,611,511
5110,456,510,611,512
5111,457,516,611,512
5112,458,514,610,512
5113,459,510,611,512
5114,459,507,610,511
5115,460,508,611,511
5116,461,512,610,511
5117,462,505,610,510
5118,462,509,610,510
5119,463,513,610,509
5120,464,510,610,510
5121,465,510,610,510
5122,465,504,610,510
5123,464,504,610,512
5124,463,513,609,513
5125,461,504,610,513
5126,461,511,609,513
5127,462,511,610,514
5128,462,511,609,514
5129,460,504,610,514
5130,460,508,610,514
5131,459,510,610,513
5132,459,514,609,512
5133,458,504,610,511
5134,458,512,609,512
5135,457,506,610,511
5136,456,505,609,511
5137,454,505,610,511
5138,452,511,609,511
5139,449,512,609,511
5140,447,508,609,511
5141,444,508,610,511
5142,440,516,609,511
5143,438,504,609,511
5144,435,510,609,511
5145,433,506,610,510
5146,432,514,609,511
5147,431,508,609,511
5148,430,513,609,512
5149,429,506,609,512
5150,428,508,609,512
5151,428,509,609,512
5152,428,505,609,512
5153,428,507,609,512
5154,428,503,609,512
5155,430,508,609,512
5156,432,510,609,511
5157,434,508,609,512
5158,437,510,609,512
5159,440,505,609,512
5160,443,510,609,510
5161,445,517,609,510
5162,448,510,609,510
5163,449,509,609,509
5164,451,509,609,509
5165,452,499,609,509
5166,454,510,609,509
5167,455,509,609,510
5168,455,508,608,511
5169,456,499,609,512
5170,456,508,608,513
5171,456,511,608,514
5172,456,506,608,514
5173,456,504,609,515
